record_id,subset,label,duration_s,n_segments,cache_path,fold
e00237,training-e,normal,16.316,5,cache/cinc2016/e00237.npz,4
e00238,training-e,normal,24.666,8,cache/cinc2016/e00238.npz,3
e00239,training-e,normal,28.345,10,cache/cinc2016/e00239.npz,2
e00240,training-e,normal,16.913,5,cache/cinc2016/e00240.npz,2
e00241,training-e,normal,22.938,8,cache/cinc2016/e00241.npz,4
e00242,training-e,normal,19.758,6,cache/cinc2016/e00242.npz,0
e00243,training-e,normal,9.676,2,cache/cinc2016/e00243.npz,0
e00244,training-e,normal,24.698,8,cache/cinc2016/e00244.npz,3
e00245,training-e,normal,18.568,6,cache/cinc2016/e00245.npz,1
e00246,training-e,normal,19.91,6,cache/cinc2016/e00246.npz,4
e00247,training-e,normal,30.609,11,cache/cinc2016/e00247.npz,4
e00248,training-e,normal,24.786,8,cache/cinc2016/e00248.npz,3
e00249,training-e,normal,23.529,8,cache/cinc2016/e00249.npz,0
e00250,training-e,normal,19.447,6,cache/cinc2016/e00250.npz,2
e00251,training-e,normal,22.997,8,cache/cinc2016/e00251.npz,2
e00252,training-e,normal,27.684,10,cache/cinc2016/e00252.npz,4
e00253,training-e,normal,50.491,19,cache/cinc2016/e00253.npz,0
e00254,training-e,normal,23.264,8,cache/cinc2016/e00254.npz,1
e00255,training-e,normal,21.349,7,cache/cinc2016/e00255.npz,1
e00256,training-e,normal,32.25,11,cache/cinc2016/e00256.npz,0
e00257,training-e,normal,20.199,7,cache/cinc2016/e00257.npz,3
e00258,training-e,normal,22.649,8,cache/cinc2016/e00258.npz,0
e00259,training-e,normal,24.859,8,cache/cinc2016/e00259.npz,3
e00260,training-e,normal,45.955,17,cache/cinc2016/e00260.npz,2
e00261,training-e,normal,22.742,8,cache/cinc2016/e00261.npz,1
e00262,training-e,normal,19.357,6,cache/cinc2016/e00262.npz,0
e00263,training-e,normal,17.836,6,cache/cinc2016/e00263.npz,0
e00264,training-e,normal,17.322,5,cache/cinc2016/e00264.npz,2
e00265,training-e,normal,27.348,9,cache/cinc2016/e00265.npz,0
e00266,training-e,abnormal,18.2745,6,cache/cinc2016/e00266.npz,3
e00267,training-e,normal,19.075,6,cache/cinc2016/e00267.npz,4
e00268,training-e,normal,21.688,7,cache/cinc2016/e00268.npz,3
e00269,training-e,normal,19.854,6,cache/cinc2016/e00269.npz,1
e00270,training-e,normal,42.936,16,cache/cinc2016/e00270.npz,3
e00271,training-e,normal,45.291,17,cache/cinc2016/e00271.npz,2
e00272,training-e,normal,22.648,8,cache/cinc2016/e00272.npz,0
e00273,training-e,normal,43.214,16,cache/cinc2016/e00273.npz,4
e00274,training-e,normal,26.872,9,cache/cinc2016/e00274.npz,2
e00275,training-e,abnormal,10.4955,3,cache/cinc2016/e00275.npz,0
e00276,training-e,normal,11.202,3,cache/cinc2016/e00276.npz,4
e00277,training-e,normal,22.906,8,cache/cinc2016/e00277.npz,4
e00278,training-e,normal,25.453,9,cache/cinc2016/e00278.npz,3
e00279,training-e,normal,28.453,10,cache/cinc2016/e00279.npz,0
e00280,training-e,normal,28.966,10,cache/cinc2016/e00280.npz,1
e00281,training-e,normal,26.355,9,cache/cinc2016/e00281.npz,0
e00282,training-e,normal,20.28,7,cache/cinc2016/e00282.npz,2
e00283,training-e,normal,16.72,5,cache/cinc2016/e00283.npz,3
e00284,training-e,normal,35.715,13,cache/cinc2016/e00284.npz,2
e00285,training-e,normal,23.587,8,cache/cinc2016/e00285.npz,0
e00286,training-e,normal,20.323,7,cache/cinc2016/e00286.npz,2
e00287,training-e,normal,9.93,2,cache/cinc2016/e00287.npz,1
e00288,training-e,normal,23.56,8,cache/cinc2016/e00288.npz,1
e00289,training-e,normal,28.08,10,cache/cinc2016/e00289.npz,2
e00290,training-e,normal,12.687,4,cache/cinc2016/e00290.npz,0
e00291,training-e,normal,17.607,6,cache/cinc2016/e00291.npz,3
e00292,training-e,normal,33.852,12,cache/cinc2016/e00292.npz,2
e00293,training-e,normal,24.239,8,cache/cinc2016/e00293.npz,1
e00294,training-e,normal,18.82,6,cache/cinc2016/e00294.npz,4
e00295,training-e,abnormal,21.85,7,cache/cinc2016/e00295.npz,2
e00296,training-e,normal,25.978,9,cache/cinc2016/e00296.npz,2
e00297,training-e,normal,27.727,10,cache/cinc2016/e00297.npz,0
e00298,training-e,normal,26.667,9,cache/cinc2016/e00298.npz,2
e00299,training-e,normal,22.924,8,cache/cinc2016/e00299.npz,0
e00300,training-e,normal,21.196,7,cache/cinc2016/e00300.npz,4
e00301,training-e,normal,38.102,14,cache/cinc2016/e00301.npz,2
e00302,training-e,normal,22.989,8,cache/cinc2016/e00302.npz,0
e00303,training-e,normal,28.325,10,cache/cinc2016/e00303.npz,3
e00304,training-e,abnormal,13.3335,4,cache/cinc2016/e00304.npz,2
e00305,training-e,abnormal,13.2355,4,cache/cinc2016/e00305.npz,2
e00306,training-e,normal,24.934,8,cache/cinc2016/e00306.npz,1
e00307,training-e,normal,23.357,8,cache/cinc2016/e00307.npz,3
e00308,training-e,normal,50.529,19,cache/cinc2016/e00308.npz,2
e00309,training-e,normal,11.741,3,cache/cinc2016/e00309.npz,3
e00310,training-e,normal,24.873,8,cache/cinc2016/e00310.npz,4
e00311,training-e,normal,17.359,5,cache/cinc2016/e00311.npz,0
e00312,training-e,normal,21.219,7,cache/cinc2016/e00312.npz,0
e00313,training-e,normal,22.305,7,cache/cinc2016/e00313.npz,3
e00314,training-e,normal,16.459,5,cache/cinc2016/e00314.npz,3
e00315,training-e,normal,27.147,9,cache/cinc2016/e00315.npz,0
e00316,training-e,normal,19.28,6,cache/cinc2016/e00316.npz,4
e00317,training-e,normal,23.689,8,cache/cinc2016/e00317.npz,3
e00318,training-e,normal,20.395,7,cache/cinc2016/e00318.npz,4
e00319,training-e,normal,20.022,7,cache/cinc2016/e00319.npz,3
e00320,training-e,normal,42.273,15,cache/cinc2016/e00320.npz,2
e00321,training-e,abnormal,9.799,2,cache/cinc2016/e00321.npz,2
e00322,training-e,normal,17.62,6,cache/cinc2016/e00322.npz,1
e00323,training-e,normal,21.385,7,cache/cinc2016/e00323.npz,3
e00324,training-e,normal,22.97,8,cache/cinc2016/e00324.npz,1
e00325,training-e,normal,15.102,5,cache/cinc2016/e00325.npz,1
e00326,training-e,normal,13.695,4,cache/cinc2016/e00326.npz,0
e00327,training-e,normal,23.301,8,cache/cinc2016/e00327.npz,2
e00328,training-e,abnormal,20.689,7,cache/cinc2016/e00328.npz,1
e00329,training-e,normal,19.904,6,cache/cinc2016/e00329.npz,1
e00330,training-e,abnormal,23.7775,8,cache/cinc2016/e00330.npz,3
e00331,training-e,normal,13.189,4,cache/cinc2016/e00331.npz,4
e00332,training-e,normal,15.996,5,cache/cinc2016/e00332.npz,4
e00333,training-e,normal,80.277,31,cache/cinc2016/e00333.npz,3
e00334,training-e,normal,24.697,8,cache/cinc2016/e00334.npz,3
e00335,training-e,normal,20.99,7,cache/cinc2016/e00335.npz,4
e00336,training-e,abnormal,12.2605,3,cache/cinc2016/e00336.npz,0
e00337,training-e,normal,26.697,9,cache/cinc2016/e00337.npz,4
e00338,training-e,normal,57.733,22,cache/cinc2016/e00338.npz,2
e00339,training-e,normal,23.301,8,cache/cinc2016/e00339.npz,4
e00340,training-e,normal,10.441,3,cache/cinc2016/e00340.npz,1
e00341,training-e,normal,26.514,9,cache/cinc2016/e00341.npz,4
e00342,training-e,normal,15.196,5,cache/cinc2016/e00342.npz,2
e00343,training-e,normal,8.713,2,cache/cinc2016/e00343.npz,3
e00344,training-e,normal,12.947,4,cache/cinc2016/e00344.npz,2
e00345,training-e,normal,23.26,8,cache/cinc2016/e00345.npz,2
e00346,training-e,normal,18.655,6,cache/cinc2016/e00346.npz,4
e00347,training-e,normal,12.157,3,cache/cinc2016/e00347.npz,0
e00348,training-e,normal,19.401,6,cache/cinc2016/e00348.npz,4
e00349,training-e,normal,28.264,10,cache/cinc2016/e00349.npz,4
e00350,training-e,normal,18.213,6,cache/cinc2016/e00350.npz,1
e00351,training-e,normal,20.174,7,cache/cinc2016/e00351.npz,4
e00352,training-e,normal,9.239,2,cache/cinc2016/e00352.npz,4
e00353,training-e,normal,15.919,5,cache/cinc2016/e00353.npz,2
e00354,training-e,normal,19.989,6,cache/cinc2016/e00354.npz,3
e00355,training-e,normal,11.431,3,cache/cinc2016/e00355.npz,2
e00356,training-e,normal,22.081,7,cache/cinc2016/e00356.npz,0
e00357,training-e,normal,12.461,3,cache/cinc2016/e00357.npz,0
e00358,training-e,normal,12.037,3,cache/cinc2016/e00358.npz,0
e00359,training-e,abnormal,20.898,7,cache/cinc2016/e00359.npz,1
e00360,training-e,normal,10.796,3,cache/cinc2016/e00360.npz,0
e00361,training-e,normal,22.445,7,cache/cinc2016/e00361.npz,4
e00362,training-e,normal,16.533,5,cache/cinc2016/e00362.npz,4
e00363,training-e,normal,22.908,8,cache/cinc2016/e00363.npz,3
e00364,training-e,normal,22.194,7,cache/cinc2016/e00364.npz,2
e00365,training-e,normal,11.806,3,cache/cinc2016/e00365.npz,3
e00366,training-e,normal,22.233,7,cache/cinc2016/e00366.npz,1
e00367,training-e,normal,19.739,6,cache/cinc2016/e00367.npz,0
e00368,training-e,normal,22.32,7,cache/cinc2016/e00368.npz,4
e00369,training-e,normal,28.62,10,cache/cinc2016/e00369.npz,3
e00370,training-e,normal,21.563,7,cache/cinc2016/e00370.npz,3
e00371,training-e,normal,30.463,11,cache/cinc2016/e00371.npz,4
e00372,training-e,normal,17.557,6,cache/cinc2016/e00372.npz,3
e00373,training-e,abnormal,14.9305,4,cache/cinc2016/e00373.npz,1
e00374,training-e,normal,25.667,9,cache/cinc2016/e00374.npz,0
e00375,training-e,normal,22.772,8,cache/cinc2016/e00375.npz,1
e00376,training-e,normal,24.146,8,cache/cinc2016/e00376.npz,1
e00377,training-e,normal,20.208,7,cache/cinc2016/e00377.npz,1
e00378,training-e,normal,14.505,4,cache/cinc2016/e00378.npz,4
e00379,training-e,normal,20.539,7,cache/cinc2016/e00379.npz,1
e00380,training-e,normal,37.929,14,cache/cinc2016/e00380.npz,3
e00381,training-e,normal,22.208,7,cache/cinc2016/e00381.npz,0
e00382,training-e,normal,34.46,12,cache/cinc2016/e00382.npz,1
e00383,training-e,normal,21.03,7,cache/cinc2016/e00383.npz,1
e00384,training-e,normal,13.678,4,cache/cinc2016/e00384.npz,1
e00385,training-e,normal,25.46,9,cache/cinc2016/e00385.npz,1
e00386,training-e,normal,16.451,5,cache/cinc2016/e00386.npz,1
e00387,training-e,normal,27.145,9,cache/cinc2016/e00387.npz,1
e00388,training-e,abnormal,21.4325,7,cache/cinc2016/e00388.npz,3
e00389,training-e,normal,17.825,6,cache/cinc2016/e00389.npz,2
e00390,training-e,normal,19.61,6,cache/cinc2016/e00390.npz,4
e00391,training-e,normal,24.087,8,cache/cinc2016/e00391.npz,4
e00392,training-e,normal,24.741,8,cache/cinc2016/e00392.npz,3
e00393,training-e,normal,19.318,6,cache/cinc2016/e00393.npz,3
e00394,training-e,normal,20.468,7,cache/cinc2016/e00394.npz,0
e00395,training-e,normal,21.095,7,cache/cinc2016/e00395.npz,2
e00396,training-e,normal,38.07,14,cache/cinc2016/e00396.npz,1
e00397,training-e,normal,26.224,9,cache/cinc2016/e00397.npz,0
e00398,training-e,normal,21.91,7,cache/cinc2016/e00398.npz,1
e00399,training-e,normal,29.825,10,cache/cinc2016/e00399.npz,0
e00400,training-e,normal,11.899,3,cache/cinc2016/e00400.npz,0
e00401,training-e,normal,29.773,10,cache/cinc2016/e00401.npz,0
e00402,training-e,normal,23.339,8,cache/cinc2016/e00402.npz,1
e00403,training-e,normal,52.965,20,cache/cinc2016/e00403.npz,1
e00404,training-e,normal,14.595,4,cache/cinc2016/e00404.npz,4
e00405,training-e,normal,14.387,4,cache/cinc2016/e00405.npz,4
e00406,training-e,normal,23.628,8,cache/cinc2016/e00406.npz,0
e00407,training-e,normal,29.955,10,cache/cinc2016/e00407.npz,1
e00408,training-e,normal,21.288,7,cache/cinc2016/e00408.npz,4
e00409,training-e,normal,13.254,4,cache/cinc2016/e00409.npz,0
e00410,training-e,normal,18.572,6,cache/cinc2016/e00410.npz,0
e00411,training-e,normal,22.684,8,cache/cinc2016/e00411.npz,2
e00412,training-e,normal,8.406,2,cache/cinc2016/e00412.npz,4
e00413,training-e,normal,34.712,12,cache/cinc2016/e00413.npz,2
e00414,training-e,normal,20.458,7,cache/cinc2016/e00414.npz,0
e00415,training-e,normal,20.291,7,cache/cinc2016/e00415.npz,2
e00416,training-e,normal,38.164,14,cache/cinc2016/e00416.npz,3
e00417,training-e,normal,24.808,8,cache/cinc2016/e00417.npz,3
e00418,training-e,normal,15.03,5,cache/cinc2016/e00418.npz,0
e00419,training-e,normal,25.375,9,cache/cinc2016/e00419.npz,4
e00420,training-e,normal,25.634,9,cache/cinc2016/e00420.npz,4
e00421,training-e,normal,22.445,7,cache/cinc2016/e00421.npz,0
e00422,training-e,normal,20.744,7,cache/cinc2016/e00422.npz,0
e00423,training-e,normal,16.337,5,cache/cinc2016/e00423.npz,4
e00424,training-e,normal,11.142,3,cache/cinc2016/e00424.npz,1
e00425,training-e,normal,26.154,9,cache/cinc2016/e00425.npz,2
e00426,training-e,normal,15.162,5,cache/cinc2016/e00426.npz,3
e00427,training-e,normal,11.018,3,cache/cinc2016/e00427.npz,2
e00428,training-e,normal,13.333,4,cache/cinc2016/e00428.npz,0
e00429,training-e,normal,10.489,3,cache/cinc2016/e00429.npz,1
e00430,training-e,normal,21.723,7,cache/cinc2016/e00430.npz,3
e00431,training-e,normal,11.106,3,cache/cinc2016/e00431.npz,3
e00432,training-e,normal,62.439,23,cache/cinc2016/e00432.npz,1
e00433,training-e,normal,13.196,4,cache/cinc2016/e00433.npz,2
e00434,training-e,normal,12.604,4,cache/cinc2016/e00434.npz,2
e00435,training-e,abnormal,23.6735,8,cache/cinc2016/e00435.npz,2
e00436,training-e,normal,13.793,4,cache/cinc2016/e00436.npz,2
e00437,training-e,normal,23.691,8,cache/cinc2016/e00437.npz,4
e00438,training-e,normal,23.575,8,cache/cinc2016/e00438.npz,1
e00439,training-e,normal,18.422,6,cache/cinc2016/e00439.npz,0
e00440,training-e,normal,10.468,3,cache/cinc2016/e00440.npz,1
e00441,training-e,normal,16.232,5,cache/cinc2016/e00441.npz,0
e00442,training-e,normal,9.363,2,cache/cinc2016/e00442.npz,3
e00443,training-e,normal,11.823,3,cache/cinc2016/e00443.npz,1
e00444,training-e,normal,21.315,7,cache/cinc2016/e00444.npz,3
e00445,training-e,normal,21.448,7,cache/cinc2016/e00445.npz,4
e00446,training-e,normal,23.641,8,cache/cinc2016/e00446.npz,4
e00447,training-e,normal,34.671,12,cache/cinc2016/e00447.npz,2
e00448,training-e,normal,33.391,12,cache/cinc2016/e00448.npz,1
e00449,training-e,normal,18.56,6,cache/cinc2016/e00449.npz,4
e00450,training-e,normal,11.708,3,cache/cinc2016/e00450.npz,1
e00451,training-e,normal,19.342,6,cache/cinc2016/e00451.npz,1
e00452,training-e,normal,16.828,5,cache/cinc2016/e00452.npz,2
e00453,training-e,normal,24.671,8,cache/cinc2016/e00453.npz,4
e00454,training-e,normal,11.207,3,cache/cinc2016/e00454.npz,3
e00455,training-e,normal,27.31,9,cache/cinc2016/e00455.npz,4
e00456,training-e,abnormal,23.7775,8,cache/cinc2016/e00456.npz,1
e00457,training-e,abnormal,14.838,4,cache/cinc2016/e00457.npz,3
e00458,training-e,normal,8.148,2,cache/cinc2016/e00458.npz,3
e00459,training-e,normal,19.151,6,cache/cinc2016/e00459.npz,1
e00460,training-e,normal,19.357,6,cache/cinc2016/e00460.npz,2
e00461,training-e,abnormal,15.5105,5,cache/cinc2016/e00461.npz,1
e00462,training-e,normal,39.0,14,cache/cinc2016/e00462.npz,0
e00463,training-e,normal,22.702,8,cache/cinc2016/e00463.npz,3
e00464,training-e,normal,17.225,5,cache/cinc2016/e00464.npz,3
e00465,training-e,normal,30.708,11,cache/cinc2016/e00465.npz,1
e00466,training-e,normal,14.634,4,cache/cinc2016/e00466.npz,2
e00467,training-e,normal,12.655,4,cache/cinc2016/e00467.npz,2
e00468,training-e,normal,28.276,10,cache/cinc2016/e00468.npz,0
e00469,training-e,normal,38.8,14,cache/cinc2016/e00469.npz,3
e00470,training-e,normal,11.801,3,cache/cinc2016/e00470.npz,4
e00471,training-e,normal,19.054,6,cache/cinc2016/e00471.npz,1
e00472,training-e,normal,15.958,5,cache/cinc2016/e00472.npz,3
e00473,training-e,normal,80.598,31,cache/cinc2016/e00473.npz,4
e00474,training-e,normal,20.272,7,cache/cinc2016/e00474.npz,3
e00475,training-e,abnormal,11.703,3,cache/cinc2016/e00475.npz,4
e00476,training-e,normal,60.071,23,cache/cinc2016/e00476.npz,4
e00477,training-e,abnormal,15.697,5,cache/cinc2016/e00477.npz,4
e00478,training-e,normal,25.144,9,cache/cinc2016/e00478.npz,3
e00479,training-e,normal,25.376,9,cache/cinc2016/e00479.npz,0
e00480,training-e,normal,14.576,4,cache/cinc2016/e00480.npz,3
e00481,training-e,normal,17.966,6,cache/cinc2016/e00481.npz,0
e00482,training-e,normal,25.528,9,cache/cinc2016/e00482.npz,1
e00483,training-e,normal,17.709,6,cache/cinc2016/e00483.npz,2
e00484,training-e,normal,13.24,4,cache/cinc2016/e00484.npz,0
e00485,training-e,normal,10.74,3,cache/cinc2016/e00485.npz,4
e00486,training-e,normal,60.118,23,cache/cinc2016/e00486.npz,1
e00487,training-e,normal,24.996,8,cache/cinc2016/e00487.npz,4
e00488,training-e,normal,28.642,10,cache/cinc2016/e00488.npz,0
e00489,training-e,normal,36.439,13,cache/cinc2016/e00489.npz,0
e00490,training-e,normal,20.49,7,cache/cinc2016/e00490.npz,3
e00491,training-e,normal,33.9,12,cache/cinc2016/e00491.npz,0
e00492,training-e,normal,32.317,11,cache/cinc2016/e00492.npz,3
e00493,training-e,normal,10.125,3,cache/cinc2016/e00493.npz,2
e00494,training-e,normal,23.202,8,cache/cinc2016/e00494.npz,4
e00495,training-e,normal,15.101,5,cache/cinc2016/e00495.npz,3
e00496,training-e,normal,30.855,11,cache/cinc2016/e00496.npz,1
e00497,training-e,normal,17.034,5,cache/cinc2016/e00497.npz,2
e00498,training-e,normal,24.083,8,cache/cinc2016/e00498.npz,1
e00499,training-e,normal,19.093,6,cache/cinc2016/e00499.npz,3
e00500,training-e,normal,27.826,10,cache/cinc2016/e00500.npz,4
e00501,training-e,normal,14.434,4,cache/cinc2016/e00501.npz,1
e00502,training-e,normal,15.939,5,cache/cinc2016/e00502.npz,2
e00503,training-e,normal,13.479,4,cache/cinc2016/e00503.npz,4
e00504,training-e,normal,11.4,3,cache/cinc2016/e00504.npz,2
e00505,training-e,normal,22.564,8,cache/cinc2016/e00505.npz,3
e00506,training-e,normal,17.856,6,cache/cinc2016/e00506.npz,4
e00507,training-e,normal,22.241,7,cache/cinc2016/e00507.npz,2
e00508,training-e,normal,17.191,5,cache/cinc2016/e00508.npz,4
e00509,training-e,normal,26.247,9,cache/cinc2016/e00509.npz,2
e00510,training-e,normal,10.009,3,cache/cinc2016/e00510.npz,4
e00511,training-e,normal,34.368,12,cache/cinc2016/e00511.npz,2
e00512,training-e,normal,8.285,2,cache/cinc2016/e00512.npz,1
e00513,training-e,normal,16.564,5,cache/cinc2016/e00513.npz,2
e00514,training-e,normal,18.181,6,cache/cinc2016/e00514.npz,0
e00515,training-e,normal,22.688,8,cache/cinc2016/e00515.npz,0
e00516,training-e,normal,19.862,6,cache/cinc2016/e00516.npz,3
e00517,training-e,normal,36.749,13,cache/cinc2016/e00517.npz,1
e00518,training-e,normal,28.102,10,cache/cinc2016/e00518.npz,3
e00519,training-e,normal,11.882,3,cache/cinc2016/e00519.npz,0
e00520,training-e,normal,14.143,4,cache/cinc2016/e00520.npz,1
e00521,training-e,normal,20.54,7,cache/cinc2016/e00521.npz,4
e00522,training-e,normal,20.961,7,cache/cinc2016/e00522.npz,3
e00523,training-e,abnormal,40.5445,15,cache/cinc2016/e00523.npz,1
e00524,training-e,normal,20.597,7,cache/cinc2016/e00524.npz,1
e00525,training-e,normal,23.368,8,cache/cinc2016/e00525.npz,3
e00526,training-e,abnormal,10.5885,3,cache/cinc2016/e00526.npz,4
e00527,training-e,normal,48.215,18,cache/cinc2016/e00527.npz,2
e00528,training-e,abnormal,23.7545,8,cache/cinc2016/e00528.npz,3
e00529,training-e,normal,35.019,13,cache/cinc2016/e00529.npz,2
e00530,training-e,normal,19.29,6,cache/cinc2016/e00530.npz,2
e00531,training-e,normal,8.291,2,cache/cinc2016/e00531.npz,0
e00532,training-e,normal,26.551,9,cache/cinc2016/e00532.npz,2
e00533,training-e,normal,18.564,6,cache/cinc2016/e00533.npz,2
e00534,training-e,normal,21.903,7,cache/cinc2016/e00534.npz,2
e00535,training-e,normal,21.494,7,cache/cinc2016/e00535.npz,0
e00536,training-e,abnormal,18.646,6,cache/cinc2016/e00536.npz,0
e00537,training-e,abnormal,11.6335,3,cache/cinc2016/e00537.npz,3
e00538,training-e,normal,9.357,2,cache/cinc2016/e00538.npz,2
e00539,training-e,abnormal,46.259,17,cache/cinc2016/e00539.npz,3
e00540,training-e,normal,15.808,5,cache/cinc2016/e00540.npz,1
e00541,training-e,normal,37.293,13,cache/cinc2016/e00541.npz,4
e00542,training-e,normal,19.505,6,cache/cinc2016/e00542.npz,3
e00543,training-e,normal,22.734,8,cache/cinc2016/e00543.npz,3
e00544,training-e,normal,22.116,7,cache/cinc2016/e00544.npz,2
e00545,training-e,normal,84.582,32,cache/cinc2016/e00545.npz,0
e00546,training-e,normal,17.982,6,cache/cinc2016/e00546.npz,2
e00547,training-e,normal,22.487,7,cache/cinc2016/e00547.npz,1
e00548,training-e,normal,29.316,10,cache/cinc2016/e00548.npz,3
e00549,training-e,normal,11.548,3,cache/cinc2016/e00549.npz,0
e00550,training-e,normal,37.477,13,cache/cinc2016/e00550.npz,4
e00551,training-e,abnormal,21.409,7,cache/cinc2016/e00551.npz,3
e00552,training-e,normal,23.424,8,cache/cinc2016/e00552.npz,3
e00553,training-e,normal,41.326,15,cache/cinc2016/e00553.npz,2
e00554,training-e,normal,14.105,4,cache/cinc2016/e00554.npz,1
e00555,training-e,normal,16.637,5,cache/cinc2016/e00555.npz,1
e00556,training-e,normal,29.361,10,cache/cinc2016/e00556.npz,4
e00557,training-e,normal,14.571,4,cache/cinc2016/e00557.npz,0
e00558,training-e,normal,30.69,11,cache/cinc2016/e00558.npz,2
e00559,training-e,normal,19.37,6,cache/cinc2016/e00559.npz,3
e00560,training-e,normal,26.085,9,cache/cinc2016/e00560.npz,2
e00561,training-e,normal,25.818,9,cache/cinc2016/e00561.npz,4
e00562,training-e,abnormal,23.7775,8,cache/cinc2016/e00562.npz,1
e00563,training-e,normal,15.278,5,cache/cinc2016/e00563.npz,4
e00564,training-e,normal,14.092,4,cache/cinc2016/e00564.npz,4
e00565,training-e,normal,15.98,5,cache/cinc2016/e00565.npz,2
e00566,training-e,normal,18.438,6,cache/cinc2016/e00566.npz,1
e00567,training-e,normal,20.921,7,cache/cinc2016/e00567.npz,0
e00568,training-e,normal,19.267,6,cache/cinc2016/e00568.npz,4
e00569,training-e,normal,23.951,8,cache/cinc2016/e00569.npz,2
e00570,training-e,normal,16.037,5,cache/cinc2016/e00570.npz,1
e00571,training-e,normal,8.125,2,cache/cinc2016/e00571.npz,1
e00572,training-e,normal,12.204,3,cache/cinc2016/e00572.npz,3
e00573,training-e,normal,24.174,8,cache/cinc2016/e00573.npz,1
